Price,Close,High,Low,Open,Volume,Product Name,Symbol
Ticker,^SP500-35,^SP500-35,^SP500-35,^SP500-35,^SP500-35,,
Date,,,,,,,
2018-06-01,962.6799926757812,962.77001953125,955.5599975585938,956.1699829101562,0,S&P 500 Health Care,^SP500-35
2018-06-04,966.3300170898438,967.469970703125,960.6900024414062,964.7000122070312,0,S&P 500 Health Care,^SP500-35
2018-06-05,964.8800048828125,968.5399780273438,959.6599731445312,966.3099975585938,0,S&P 500 Health Care,^SP500-35
2018-06-06,976.2000122070312,976.2000122070312,963.7899780273438,966.3099975585938,0,S&P 500 Health Care,^SP500-35
2018-06-07,975.489990234375,978.8800048828125,971.5599975585938,976.8699951171875,0,S&P 500 Health Care,^SP500-35
2018-06-08,982.3200073242188,982.5,975.6400146484375,975.7999877929688,0,S&P 500 Health Care,^SP500-35
2018-06-11,983.3099975585938,988.4600219726562,979.8300170898438,982.8400268554688,0,S&P 500 Health Care,^SP500-35
2018-06-12,983.02001953125,984.52001953125,978.780029296875,983.8599853515625,0,S&P 500 Health Care,^SP500-35
2018-06-13,982.760009765625,989.6699829101562,982.3300170898438,984.47998046875,0,S&P 500 Health Care,^SP500-35
2018-06-14,987.3599853515625,988.4099731445312,982.1699829101562,984.219970703125,0,S&P 500 Health Care,^SP500-35
2018-06-15,989.8599853515625,989.969970703125,982.030029296875,987.030029296875,0,S&P 500 Health Care,^SP500-35
2018-06-18,980.0999755859375,985.5,976.1699829101562,985.5,0,S&P 500 Health Care,^SP500-35
2018-06-19,982.469970703125,982.7999877929688,973.8900146484375,975.25,0,S&P 500 Health Care,^SP500-35
2018-06-20,984.47998046875,986.9500122070312,982.1500244140625,983.6099853515625,0,S&P 500 Health Care,^SP500-35
2018-06-21,979.239990234375,984.72998046875,976.7899780273438,984.72998046875,0,S&P 500 Health Care,^SP500-35
2018-06-22,983.3699951171875,987.219970703125,980.3200073242188,982.02001953125,0,S&P 500 Health Care,^SP500-35
2018-06-25,974.47998046875,983.1099853515625,967.0999755859375,981.6599731445312,0,S&P 500 Health Care,^SP500-35
2018-06-26,971.719970703125,975.8300170898438,970.1699829101562,974.5800170898438,0,S&P 500 Health Care,^SP500-35
2018-06-27,962.739990234375,976.2000122070312,962.739990234375,971.8200073242188,0,S&P 500 Health Care,^SP500-35
2018-06-28,964.3300170898438,966.739990234375,952.8599853515625,959.9099731445312,0,S&P 500 Health Care,^SP500-35
2018-06-29,965.780029296875,974.760009765625,965.780029296875,966.3400268554688,0,S&P 500 Health Care,^SP500-35
2018-07-02,969.3099975585938,969.739990234375,957.780029296875,963.0399780273438,0,S&P 500 Health Care,^SP500-35
2018-07-03,971.3300170898438,976.0999755859375,969.52001953125,970.719970703125,0,S&P 500 Health Care,^SP500-35
2018-07-05,981.5,982.2100219726562,973.6500244140625,974.469970703125,0,S&P 500 Health Care,^SP500-35
2018-07-06,995.6900024414062,997.0399780273438,986.5599975585938,986.5599975585938,0,S&P 500 Health Care,^SP500-35
2018-07-09,1002.1900024414062,1004.5700073242188,996.7100219726562,996.7100219726562,0,S&P 500 Health Care,^SP500-35
2018-07-10,1006.3300170898438,1006.9099731445312,1002.2899780273438,1002.2899780273438,0,S&P 500 Health Care,^SP500-35
2018-07-11,998.3499755859375,1003.9600219726562,997.9400024414062,1003.9600219726562,0,S&P 500 Health Care,^SP500-35
2018-07-12,1009.2899780273438,1009.6199951171875,1000.1699829101562,1000.1699829101562,0,S&P 500 Health Care,^SP500-35
2018-07-13,1011.5999755859375,1013.1400146484375,1006.719970703125,1009.1699829101562,0,S&P 500 Health Care,^SP500-35
2018-07-16,1004.6500244140625,1011.4099731445312,1003.4600219726562,1011.4099731445312,0,S&P 500 Health Care,^SP500-35
2018-07-17,1010.0599975585938,1011.8699951171875,1004.6300048828125,1007.510009765625,0,S&P 500 Health Care,^SP500-35
2018-07-18,1010.8800048828125,1011.6099853515625,1008.0900268554688,1009.510009765625,0,S&P 500 Health Care,^SP500-35
2018-07-19,1005.2999877929688,1010.9500122070312,1001.25,1010.3200073242188,0,S&P 500 Health Care,^SP500-35
2018-07-20,1003.27001953125,1005.0499877929688,1001.4199829101562,1003.219970703125,0,S&P 500 Health Care,^SP500-35
