ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,product name
2020-02-03 00:00:00+00:00,35,1,696,147.075,147.075,147.075,147.075,1,GFF1,Feeder Cattle Future
2020-02-05 00:00:00+00:00,35,1,696,147.425,147.425,147.425,147.425,1,GFF1,Feeder Cattle Future
2020-02-06 00:00:00+00:00,35,1,696,147.125,147.9,147.125,147.9,3,GFF1,Feeder Cattle Future
2020-02-07 00:00:00+00:00,35,1,696,147.525,147.525,147.3,147.3,2,GFF1,Feeder Cattle Future
2020-02-10 00:00:00+00:00,35,1,696,146.8,146.9,146.25,146.25,6,GFF1,Feeder Cattle Future
2020-02-11 00:00:00+00:00,35,1,696,146.725,146.725,146.5,146.5,2,GFF1,Feeder Cattle Future
2020-02-12 00:00:00+00:00,35,1,696,145.9,145.9,145.9,145.9,2,GFF1,Feeder Cattle Future
2020-02-13 00:00:00+00:00,35,1,696,145.9,146.15,145.9,146.15,2,GFF1,Feeder Cattle Future
2020-02-14 00:00:00+00:00,35,1,696,149.425,149.425,149.425,149.425,1,GFF1,Feeder Cattle Future
2020-02-18 00:00:00+00:00,35,1,696,149.3,149.4,149.25,149.4,3,GFF1,Feeder Cattle Future
2020-02-19 00:00:00+00:00,35,1,696,149.9,150.25,149.9,150.25,6,GFF1,Feeder Cattle Future
2020-02-20 00:00:00+00:00,35,1,696,149.0,149.15,148.85,149.15,3,GFF1,Feeder Cattle Future
2020-02-21 00:00:00+00:00,35,1,696,147.85,147.85,147.85,147.85,1,GFF1,Feeder Cattle Future
2020-02-24 00:00:00+00:00,35,1,696,147.0,147.0,146.5,146.5,3,GFF1,Feeder Cattle Future
2020-02-25 00:00:00+00:00,35,1,696,144.7,144.7,142.3,143.025,7,GFF1,Feeder Cattle Future
2020-02-27 00:00:00+00:00,35,1,696,142.575,144.0,142.5,144.0,3,GFF1,Feeder Cattle Future
2020-03-02 00:00:00+00:00,35,1,696,144.4,145.2,143.5,145.2,68,GFF1,Feeder Cattle Future
2020-03-03 00:00:00+00:00,35,1,696,145.0,145.0,142.275,143.1,72,GFF1,Feeder Cattle Future
2020-03-04 00:00:00+00:00,35,1,696,144.375,146.975,144.225,144.9,88,GFF1,Feeder Cattle Future
2020-03-05 00:00:00+00:00,35,1,696,143.35,143.85,142.875,143.275,78,GFF1,Feeder Cattle Future
2020-03-06 00:00:00+00:00,35,1,696,142.0,142.0,139.0,139.0,17,GFF1,Feeder Cattle Future
2020-03-09 00:00:00+00:00,35,1,696,137.375,137.375,135.175,135.175,26,GFF1,Feeder Cattle Future
2020-03-10 00:00:00+00:00,35,1,696,137.475,139.0,137.475,137.8,26,GFF1,Feeder Cattle Future
2020-03-11 00:00:00+00:00,35,1,696,134.5,134.5,133.225,133.225,9,GFF1,Feeder Cattle Future
2020-03-12 00:00:00+00:00,35,1,696,130.65,130.65,128.725,128.725,10,GFF1,Feeder Cattle Future
2020-03-13 00:00:00+00:00,35,1,696,132.15,132.225,121.975,122.3,78,GFF1,Feeder Cattle Future
2020-03-16 00:00:00+00:00,35,1,696,117.65,124.725,117.65,118.025,21,GFF1,Feeder Cattle Future
2020-03-17 00:00:00+00:00,35,1,696,121.775,124.0,118.55,121.65,37,GFF1,Feeder Cattle Future
2020-03-18 00:00:00+00:00,35,1,696,119.0,123.9,116.925,116.925,20,GFF1,Feeder Cattle Future
2020-03-19 00:00:00+00:00,35,1,696,119.0,121.425,119.0,121.425,13,GFF1,Feeder Cattle Future
2020-03-20 00:00:00+00:00,35,1,696,123.75,128.175,123.75,126.95,101,GFF1,Feeder Cattle Future
2020-03-23 00:00:00+00:00,35,1,696,132.1,132.1,132.1,132.1,9,GFF1,Feeder Cattle Future
2020-03-24 00:00:00+00:00,35,1,696,137.9,138.85,137.5,138.85,34,GFF1,Feeder Cattle Future
2020-03-25 00:00:00+00:00,35,1,696,140.2,140.2,132.1,137.2,138,GFF1,Feeder Cattle Future
2020-03-26 00:00:00+00:00,35,1,696,135.5,135.525,132.75,132.775,46,GFF1,Feeder Cattle Future
2020-03-27 00:00:00+00:00,35,1,696,132.0,132.0,128.25,128.25,32,GFF1,Feeder Cattle Future
2020-03-30 00:00:00+00:00,35,1,696,129.0,129.0,125.125,126.225,44,GFF1,Feeder Cattle Future
2020-03-30 00:00:00+00:00,35,1,632,125.0,125.5,125.0,125.0,3,GFH1,Feeder Cattle Future
2020-03-31 00:00:00+00:00,35,1,696,127.0,129.7,123.85,129.65,54,GFF1,Feeder Cattle Future
2020-03-31 00:00:00+00:00,35,1,632,127.025,127.025,127.0,127.0,2,GFH1,Feeder Cattle Future
2020-04-01 00:00:00+00:00,35,1,696,125.575,126.0,124.925,125.0,4,GFF1,Feeder Cattle Future
2020-04-02 00:00:00+00:00,35,1,696,122.0,122.0,118.3,118.3,79,GFF1,Feeder Cattle Future
2020-04-02 00:00:00+00:00,35,1,632,119.5,119.5,119.5,119.5,2,GFH1,Feeder Cattle Future
2020-04-03 00:00:00+00:00,35,1,632,120.3,120.75,118.65,120.75,16,GFH1,Feeder Cattle Future
2020-04-03 00:00:00+00:00,35,1,696,117.0,122.95,115.5,119.525,98,GFF1,Feeder Cattle Future
