ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,product name
2019-06-03 00:00:00+00:00,35,1,777327,570.0,585.0,570.0,585.0,8,KEN1,KC HRW Wheat Future
2019-06-06 00:00:00+00:00,35,1,777327,560.5,560.5,560.5,560.5,6,KEN1,KC HRW Wheat Future
2019-06-12 00:00:00+00:00,35,1,777327,569.5,569.5,564.5,566.75,10,KEN1,KC HRW Wheat Future
2019-06-13 00:00:00+00:00,35,1,383204,585.0,585.0,585.0,585.0,2,KEH1,KC HRW Wheat Future
2019-06-14 00:00:00+00:00,35,1,777327,572.0,572.0,571.0,571.0,3,KEN1,KC HRW Wheat Future
2019-06-14 00:00:00+00:00,35,1,383204,578.0,579.0,578.0,579.0,7,KEH1,KC HRW Wheat Future
2019-06-17 00:00:00+00:00,35,1,777327,575.0,575.0,575.0,575.0,4,KEN1,KC HRW Wheat Future
2019-06-17 00:00:00+00:00,35,1,383204,584.0,584.0,584.0,584.0,5,KEH1,KC HRW Wheat Future
2019-06-17 00:00:00+00:00,35,1,169700,590.0,590.0,590.0,590.0,1,KEK1,KC HRW Wheat Future
2019-06-21 00:00:00+00:00,35,1,383204,570.25,570.25,570.25,570.25,1,KEH1,KC HRW Wheat Future
2019-06-25 00:00:00+00:00,35,1,777327,572.0,572.0,569.75,570.0,3,KEN1,KC HRW Wheat Future
2019-06-26 00:00:00+00:00,35,1,777327,574.0,574.0,570.0,574.0,12,KEN1,KC HRW Wheat Future
2019-07-01 00:00:00+00:00,35,1,777327,544.0,544.0,544.0,544.0,2,KEN1,KC HRW Wheat Future
2019-07-05 00:00:00+00:00,35,1,777327,537.0,537.0,537.0,537.0,2,KEN1,KC HRW Wheat Future
2019-07-11 00:00:00+00:00,35,1,169700,560.0,560.0,560.0,560.0,1,KEK1,KC HRW Wheat Future
2019-07-11 00:00:00+00:00,35,1,777327,559.0,559.0,559.0,559.0,8,KEN1,KC HRW Wheat Future
2019-07-31 00:00:00+00:00,35,1,777327,527.5,527.5,527.5,527.5,1,KEN1,KC HRW Wheat Future
2019-08-02 00:00:00+00:00,35,1,777327,512.5,512.5,512.5,512.5,3,KEN1,KC HRW Wheat Future
2019-08-06 00:00:00+00:00,35,1,182563,538.25,538.25,538.25,538.25,1,KEZ1,KC HRW Wheat Future
2019-08-13 00:00:00+00:00,35,1,777327,494.0,494.0,494.0,494.0,1,KEN1,KC HRW Wheat Future
2019-08-14 00:00:00+00:00,35,1,383204,490.5,490.5,490.5,490.5,4,KEH1,KC HRW Wheat Future
2019-08-14 00:00:00+00:00,35,1,777327,485.75,485.75,485.75,485.75,3,KEN1,KC HRW Wheat Future
2019-08-16 00:00:00+00:00,35,1,169700,495.0,495.0,495.0,495.0,1,KEK1,KC HRW Wheat Future
2019-08-16 00:00:00+00:00,35,1,777327,490.0,490.0,490.0,490.0,1,KEN1,KC HRW Wheat Future
2019-08-21 00:00:00+00:00,35,1,777327,492.0,492.0,492.0,492.0,2,KEN1,KC HRW Wheat Future
